frame,x,y,photons,sx,sy,bg,lpx,lpy,net_gradient,likelihood,iterations
0,186.00003,72.00015,1.0,1.0958515,1.0958515,0.01,1.4816489,1.4816492,2.3243046,-1.2054498,1
0,192.99968,151.00021,1.396553,1.2035439,1.2035439,0.01,1.3895713,1.3895711,2.641534,-1.5430142,1
0,192.99976,238.99991,1.162674,1.1435392,1.1435392,0.01,1.436015,1.4360155,2.5314023,-1.3466653,1
0,192.99995,107.0001,1.0,1.0427492,1.0427492,0.01,1.3831311,1.3831313,2.8196638,-1.2172585,1
0,194.00012,141.00002,1.0,1.1687251,1.1687251,0.01,1.6300395,1.6300397,2.6262429,-1.1861937,1
0,194.99966,293.9999,1.1022797,1.1248201,1.1248201,0.01,1.4482089,1.4482088,2.8007233,-1.2951818,1
0,194.99977,339.0,1.0,1.1467648,1.1467648,0.01,1.5836296,1.58363,2.651862,-1.1923476,1
0,194.99983,214.99986,1.0,1.1807191,1.1807191,0.01,1.6560277,1.6560283,2.477764,-1.182712,1
0,194.99985,171.99979,1.0583878,1.198434,1.198434,0.01,1.6360723,1.6360723,2.3122513,-1.2315699,1
0,194.99995,260.00024,1.0,1.1018343,1.1018343,0.01,1.4932382,1.4932384,2.5392075,-1.2039981,1
0,194.99995,307.00015,1.0,0.98645574,0.98645574,0.01,1.2866526,1.2866524,2.8680873,-1.2275941,1
0,195.00008,250.0,1.0,1.0918903,1.0918903,0.01,1.4740314,1.4740314,2.553304,-1.2063978,1
0,195.00023,282.99976,1.2492752,1.1850863,1.1850863,0.01,1.4511207,1.4511211,2.648951,-1.4136045,1
0,195.00027,325.00006,1.0,1.0974703,1.0974703,0.01,1.4847744,1.4847745,2.5940738,-1.2050594,1
0,195.99968,204.99983,1.272438,1.1726724,1.1726724,0.01,1.4117279,1.4117279,2.3893192,-1.4398022,1
0,195.99982,50.00013,1.0046844,1.1967459,1.1967459,0.01,1.6865164,1.6865164,2.2400978,-1.1822785,1
0,195.99994,82.99989,1.0,1.1490793,1.1490793,0.01,1.5884509,1.5884506,1.6491786,-1.1917129,1
0,195.99995,28.000008,1.0,1.1458466,1.1458466,0.01,1.581722,1.5817218,1.5443848,-1.1925986,1
0,195.99998,162.99982,1.0,1.1674731,1.1674731,0.01,1.6273532,1.6273532,2.5617087,-1.1865523,1
0,196.00008,93.99982,1.0,1.1332344,1.1332344,0.01,1.5557749,1.5557748,2.3981986,-1.1959921,1
0,196.00012,20.00023,1.0200882,1.1411613,1.1411613,0.01,1.552572,1.5525721,2.4100435,-1.2128315,1
0,196.00012,116.99998,1.0,1.0338113,1.0338113,0.01,1.3672881,1.3672881,2.3316207,-1.2190514,1
0,196.00014,271.99982,1.0863495,1.2101015,1.2101015,0.01,1.6347387,1.6347387,2.3288653,-1.2536134,1
0,196.00026,183.99992,1.1311951,1.1505915,1.1505915,0.01,1.4740694,1.4740697,2.9415307,-1.3147898,1
0,196.00027,128.00024,1.2509537,1.1789074,1.1789074,0.01,1.4381983,1.4381984,1.9801805,-1.4174441,1
0,196.99995,195.00008,1.0,1.0658419,1.0658419,0.01,1.425032,1.4250325,1.833333,-1.2123642,1
0,197.00008,74.00005,1.0,1.088733,1.088733,0.01,1.4679914,1.4679915,2.5003796,-1.2071457,1
0,197.0002,59.999817,1.0379715,1.1363192,1.1363192,0.01,1.5260963,1.5260959,2.5764868,-1.2310609,1
0,197.00038,227.99986,1.3339539,1.2500812,1.2500812,0.01,1.5192977,1.5192976,2.4293408,-1.4652892,1
0,198.00006,315.00006,1.0,1.1406434,1.1406434,0.01,1.5709587,1.5709587,2.5729804,-1.1940106,1
0,200.00012,35.000114,1.6164093,1.2401108,1.2401108,0.01,1.3361479,1.336148,1.9435138,-1.7278965,1
0,202.99988,156.00002,1.0,1.1441314,1.1441314,0.01,1.5781648,1.5781647,2.262883,-1.1930659,1
0,203.9998,338.00024,1.1637268,1.1558597,1.1558597,0.01,1.4585614,1.4585615,2.789464,-1.3437104,1
0,204.0002,193.00015,1.1638718,1.193166,1.193166,0.01,1.531776,1.5317762,2.3231196,-1.3312507,1
0,204.99971,326.9999,1.0,1.1319319,1.1319319,0.01,1.5531229,1.5531232,2.2913928,-1.1963369,1
0,204.99983,304.9999,1.0,1.1414971,1.1414971,0.01,1.572719,1.5727191,2.7963192,-1.1937801,1
0,204.99994,71.000336,1.2073822,1.125071,1.125071,0.01,1.3697102,1.3697102,2.8665397,-1.3947613,1
0,205.00003,216.99971,1.0207748,1.1360825,1.1360825,0.01,1.5416229,1.541623,2.5861657,-1.2148715,1
0,205.99968,174.00014,1.4501038,1.2429107,1.2429107,0.01,1.4309293,1.4309298,2.628548,-1.574519,1
0,205.9998,49.99984,1.3587418,1.0833828,1.0833828,0.01,1.2077836,1.2077833,5.20499,-1.552215,1
0,205.99983,314.00018,1.245842,1.1937894,1.1937894,0.01,1.4703133,1.4703133,2.629,-1.4071683,1
0,205.99986,16.999939,1.0,1.0068765,1.0068765,0.01,1.3207599,1.3207597,2.437891,-1.2241082,1
0,205.99986,183.99983,1.0,1.0738735,1.0738735,0.01,1.4399407,1.4399407,2.5733523,-1.2105744,1
0,205.99986,226.00017,1.0,1.1174096,1.1174096,0.01,1.5238953,1.5238954,2.7413769,-1.2001071,1
0,205.99991,249.00017,1.0,1.1074429,1.1074429,0.01,1.5041965,1.5041965,2.291221,-1.2026154,1
0,206.00008,201.99985,1.0,1.0812473,1.0812473,0.01,1.4537838,1.4537839,2.8700376,-1.2088919,1
0,206.00029,40.999557,2.0105972,1.2386746,1.2386746,0.01,1.1734554,1.1734558,2.6663537,-2.0892434,1
0,206.00029,58.999752,1.9577866,1.2222202,1.2222202,0.01,1.1661425,1.1661423,3.0517678,-2.0512536,1
0,206.99973,142.00014,1.0760574,1.0968834,1.0968834,0.01,1.4174411,1.417441,2.5577555,-1.2778513,1
0,206.99979,126.99995,1.0,1.1042982,1.1042982,0.01,1.4980415,1.4980415,2.3298607,-1.2033932,1
0,206.99982,149.99997,1.0,1.190167,1.190167,0.01,1.6768237,1.6768237,1.9403001,-1.1799114,1
0,207.00005,107.99964,1.0673828,1.1105642,1.1105642,0.01,1.450166,1.4501662,2.623453,-1.2659744,1
0,207.00014,268.9996,1.3181686,1.2454302,1.2454302,0.01,1.5209205,1.5209208,2.3420053,-1.4529238,1
0,207.0003,257.99966,1.5303421,1.1793474,1.1793474,0.01,1.2742147,1.2742146,2.8439395,-1.6779842,1
0,207.99986,236.99997,1.0,1.2078007,1.2078007,0.01,1.7164155,1.7164156,1.9909304,-1.1745518,1
0,207.99992,97.00016,1.1515503,1.1581233,1.1581233,0.01,1.4724067,1.4724066,2.8266869,-1.3315371,1
0,207.99995,292.99976,1.0912094,1.1842104,1.1842104,0.01,1.5753998,1.5754001,2.8208427,-1.2666612,1
0,207.99998,83.0,1.0,1.0622998,1.0622998,0.01,1.4185133,1.4185127,1.3862132,-1.2131393,1
0,208.00006,119.00003,1.0,1.0408862,1.0408862,0.01,1.379812,1.3798118,2.3035626,-1.2176368,1
0,208.00021,163.0001,1.0,1.1800063,1.1800063,0.01,1.6544704,1.6544704,1.4122063,-1.1829213,1
0,208.99997,30.00014,1.0,1.1455739,1.1455739,0.01,1.5811557,1.5811555,2.207767,-1.1926731,1
0,209.00015,283.00027,1.1871185,1.1630119,1.1630119,0.01,1.4544009,1.4544007,3.0080914,-1.3633066,1
0,213.99994,28.999928,1.0,1.0681181,1.0681181,0.01,1.4292394,1.4292394,1.9260755,-1.2118616,1
0,214.00002,304.99966,1.084549,1.1267616,1.1267616,0.01,1.4665446,1.4665446,2.797273,-1.2778213,1
0,214.9999,139.00008,1.0,1.2097979,1.2097979,0.01,1.7209643,1.7209642,2.315443,-1.1739343,1
0,214.99997,148.0002,1.0,1.1842294,1.1842294,0.01,1.6637207,1.6637208,1.8248403,-1.1816773,1
0,215.99979,71.99996,1.0,1.1560522,1.1560522,0.01,1.603074,1.6030741,2.6354494,-1.1897806,1
0,215.99979,271.9997,1.4552307,1.1780283,1.1780283,0.01,1.3108822,1.3108827,3.0620399,-1.6084584,1
0,216.0,173.0,1.0,1.1190301,1.1190301,0.01,1.5271257,1.527126,2.806749,-1.1996932,1
0,216.9997,284.0,1.0,1.1507003,1.1507003,0.01,1.5918365,1.5918368,2.5175128,-1.1912663,1
0,216.99991,39.999733,1.0271072,1.1320881,1.1320881,0.01,1.5276653,1.5276651,2.5070093,-1.221947,1
0,216.99995,333.99976,1.0,1.1887003,1.1887003,0.01,1.6735768,1.6735766,1.8696518,-1.1803493,1
0,217.00006,83.99988,1.0,1.1179845,1.1179845,0.01,1.5250409,1.5250406,2.4085913,-1.1999605,1
0,217.00014,259.9998,1.0913467,1.1500709,1.1500709,0.01,1.5061264,1.5061265,2.4406126,-1.2774373,1
0,217.99986,293.9997,1.3525162,1.1994114,1.1994114,0.01,1.4090422,1.4090425,2.596598,-1.5039486,1
0,217.99991,126.999985,1.0,1.1374751,1.1374751,0.01,1.5644454,1.5644456,2.9044528,-1.1948621,1
0,218.00005,160.99979,1.0,1.1561258,1.1561258,0.01,1.6032293,1.6032293,2.8007984,-1.18976,1
0,218.00005,182.00017,1.0,1.132652,1.132652,0.01,1.5545884,1.5545886,2.5785823,-1.1961464,1
0,218.00012,214.99985,1.0,1.0992504,1.0992504,0.01,1.4882205,1.4882206,2.8104854,-1.204628,1
0,218.0002,224.99974,1.0882874,1.139512,1.139512,0.01,1.4880229,1.4880233,2.6094823,-1.2776866,1
0,218.00023,205.00003,1.0,1.0578554,1.0578554,0.01,1.410381,1.410381,2.6309714,-1.2140994,1
0,218.00023,316.99997,1.0,1.1463354,1.1463354,0.01,1.5827373,1.5827371,2.2940955,-1.1924651,1
0,218.00024,53.000095,1.0,1.1457866,1.1457866,0.01,1.5815972,1.5815972,2.8827417,-1.192615,1
0,218.00029,240.00026,1.2638779,1.1142036,1.1142036,0.01,1.3133012,1.3133008,2.672876,-1.4518481,1
0,218.00032,107.00018,1.3025665,1.1825472,1.1825472,0.01,1.4099375,1.4099371,3.019993,-1.4642186,1
0,218.00046,96.00021,1.840004,1.2345642,1.2345642,0.01,1.2289311,1.2289311,2.8980122,-1.9356351,1
0,218.99971,19.000072,1.0238419,1.1639614,1.1639614,0.01,1.5961039,1.5961039,2.1335526,-1.2099062,1
0,219.00014,326.00024,1.0450821,1.1274246,1.1274246,0.01,1.5020301,1.5020304,2.7424438,-1.2402377,1
0,219.00015,116.000046,1.0,1.137502,1.137502,0.01,1.5645007,1.5645007,1.5747454,-1.194855,1
0,220.0001,62.99989,1.0,1.0846496,1.0846496,0.01,1.4602218,1.4602218,2.5678084,-1.2081031,1
0,220.00015,248.99977,1.1298599,1.1241932,1.1241932,0.01,1.425094,1.4250938,2.9882684,-1.3215172,1
0,225.99982,41.000412,1.2897339,1.1375306,1.1375306,0.01,1.3372365,1.3372368,2.702363,-1.4686016,1
0,225.9999,161.00008,1.0,1.0408677,1.0408677,0.01,1.3797792,1.3797789,2.6830075,-1.2176406,1
0,225.99994,74.0003,1.1542969,1.1348379,1.1348379,0.01,1.4261045,1.4261043,2.9550421,-1.341464,1
0,226.99948,17.999899,1.470398,1.253064,1.253064,0.01,1.4382411,1.4382412,2.2836792,-1.5881459,1
0,226.99979,116.99997,1.0,1.1488518,1.1488518,0.01,1.5879765,1.5879761,2.3997076,-1.1917754,1
0,226.99979,139.99985,1.2761536,1.1733552,1.1733552,0.01,1.4104865,1.4104861,2.3949442,-1.4430244,1
0,226.9999,261.99994,1.0,1.1721443,1.1721443,0.01,1.6374013,1.6374019,1.3710048,-1.1852098,1
0,226.99997,206.99982,1.0,1.122772,1.122772,0.01,1.5346148,1.5346148,2.7040665,-1.1987308,1
0,227.00009,228.99974,1.0,1.1774671,1.1774671,0.01,1.6489364,1.648936,2.350077,-1.1836642,1
0,227.99977,324.99997,1.0,1.1409483,1.1409483,0.01,1.5715872,1.5715873,2.849586,-1.1939284,1
0,227.99982,103.99999,1.0220566,1.2011346,1.2011346,0.01,1.678188,1.678188,2.4311032,-1.1970354,1
0,227.99991,62.99964,1.1987152,1.181954,1.181954,0.01,1.4821805,1.4821804,2.5815709,-1.3676207,1
0,227.99991,238.00032,1.2494888,1.1708037,1.1708037,0.01,1.4239888,1.4239886,2.7554095,-1.4190172,1
0,228.00034,215.0001,1.3533707,1.1991024,1.1991024,0.01,1.4079304,1.4079306,2.5570843,-1.504868,1
0,228.99966,184.00018,1.1477814,1.1217135,1.1217135,0.01,1.4067804,1.4067802,2.595574,-1.339249,1
0,228.99974,128.00018,1.6931534,1.2369957,1.2369957,0.01,1.2946289,1.2946289,2.6069188,-1.7997749,1
0,228.99974,315.99988,1.1110535,1.2070246,1.2070246,0.01,1.6055149,1.6055149,2.4193008,-1.2774926,1
0,228.99983,30.00006,1.0,1.2215462,1.2215462,0.01,1.7479916,1.7479911,2.3442006,-1.170259,1
0,228.9999,193.00014,1.0,1.1354686,1.1354686,0.01,1.5603362,1.5603362,2.7564719,-1.1953982,1
0,228.99997,82.99983,1.0,1.1167328,1.1167328,0.01,1.5225488,1.5225484,2.509655,-1.2002795,1
0,229.00002,338.0003,1.0245132,1.1702777,1.1702777,0.01,1.6087724,1.6087723,2.3993316,-1.2086859,1
0,229.00003,170.99997,1.0,1.0172468,1.0172468,0.01,1.3384615,1.3384619,1.8619316,-1.2222229,1
0,229.00006,94.999985,1.0,0.98738915,0.98738915,0.01,1.2881906,1.2881901,2.7322855,-1.2274413,1
0,229.00015,51.999733,1.3219986,1.1962943,1.1962943,0.01,1.4228153,1.4228151,2.9508314,-1.476905,1
0,229.00015,247.99992,1.0,1.0777183,1.0777183,0.01,1.4471399,1.44714,3.1832745,-1.2097019,1
0,229.99982,149.00021,1.1970215,1.1615132,1.1615132,0.01,1.4441602,1.4441606,2.7992392,-1.3731015,1
0,229.99992,282.99988,1.0,1.1483952,1.1483952,0.01,1.5870241,1.587024,2.5021842,-1.1919008,1
0,230.00014,294.00027,1.0,1.1232122,1.1232122,0.01,1.5354985,1.5354987,2.250261,-1.198617,1
0,230.00018,303.0001,1.0,1.0967257,1.0967257,0.01,1.483336,1.483336,2.3203754,-1.2052392,1
0,230.99992,268.0,1.0,1.0683028,1.0683028,0.01,1.4295814,1.4295816,1.7331406,-1.2118206,1
0,236.00026,16.999537,1.7094269,1.2168483,1.2168483,0.01,1.2535838,1.2535841,2.474732,-1.8256425,1
0,236.9997,171.99994,1.0482864,1.2017839,1.2017839,0.01,1.6532049,1.653205,2.4062114,-1.2211322,1
0,237.99974,52.00011,1.2025146,1.1771284,1.1771284,0.01,1.469945,1.4699451,2.582294,-1.3728638,1
0,237.99994,216.00018,1.0,1.0492593,1.0492593,0.01,1.3948007,1.3948011,2.672109,-1.2159169,1
0,238.00006,73.99978,1.0,1.1646533,1.1646533,0.01,1.6213208,1.6213204,2.5428019,-1.1873566,1
0,238.00018,194.99977,1.160492,1.1716132,1.1716132,0.01,1.4915934,1.4915932,3.0439358,-1.3354812,1
0,238.99971,262.00003,1.0373611,1.1996864,1.1996864,0.01,1.6594588,1.6594584,2.1844597,-1.2116743,1
0,238.99982,293.00034,1.5972824,1.2024423,1.2024423,0.01,1.280417,1.2804173,2.904358,-1.7294004,1
0,238.99992,144.00012,1.157753,1.0954629,1.0954629,0.01,1.352352,1.3523523,2.8590107,-1.3562831,1
0,238.99995,302.00012,1.0,0.99200696,0.99200696,0.01,1.295828,1.2958277,3.304281,-1.2266762,1
0,239.00005,329.00027,1.0006409,1.1334931,1.1334931,0.01,1.5556779,1.5556774,2.6970084,-1.1965297,1
0,239.00009,314.00015,1.0,1.1302767,1.1302767,0.01,1.5497599,1.5497597,2.607659,-1.1967734,1
0,239.00026,127.999985,1.0,1.0608397,1.0608397,0.01,1.4158353,1.4158353,2.0461297,-1.2134563,1
0,239.00027,269.00027,1.2647552,1.2284654,1.2284654,0.01,1.5250939,1.5250939,2.1977563,-1.4111227,1
0,239.99973,160.0002,1.4222412,1.1639259,1.1639259,0.01,1.3047225,1.3047228,2.967048,-1.5834411,1
0,239.99973,226.00005,1.0,1.1134892,1.1134892,0.01,1.5161123,1.5161124,2.8769226,-1.2011015,1
0,239.99997,82.99988,1.0,1.0886514,1.0886514,0.01,1.4678358,1.4678358,2.645292,-1.207165,1
0,240.0,183.9999,1.0,1.0839822,1.0839822,0.01,1.4589565,1.4589565,2.5817657,-1.2082584,1
0,240.00006,236.99988,1.0,1.1018561,1.1018561,0.01,1.4932808,1.4932808,2.65303,-1.2039927,1
0,240.00017,251.00023,1.1177521,1.1404017,1.1404017,0.01,1.4653146,1.465315,2.9332228,-1.3052427,1
0,240.00021,106.9997,1.2757034,1.2004743,1.2004743,0.01,1.4620308,1.4620311,2.6981113,-1.432321,1
0,240.00026,116.99993,1.079155,1.1643528,1.1643528,0.01,1.5453779,1.5453779,2.9351423,-1.2616452,1
0,240.00037,61.0,1.1103516,1.1716481,1.1716481,0.01,1.5329257,1.5329255,2.692327,-1.2885705,1
0,240.00038,203.99976,1.4022903,1.1924748,1.1924748,0.01,1.3660924,1.3660924,2.385004,-1.5530357,1
0,240.99985,281.9999,1.0,1.1525215,1.1525215,0.01,1.5956506,1.5956504,2.714272,-1.1907626,1
0,241.00021,29.000128,1.2106552,1.211779,1.211779,0.01,1.5322803,1.5322807,2.68786,-1.3678217,1
0,241.00041,93.999886,1.5985031,1.1987655,1.1987655,0.01,1.2736636,1.2736632,3.2714217,-1.7323226,1
0,242.00005,336.99988,1.0,1.0617161,1.0617161,0.01,1.4174417,1.4174417,3.0894585,-1.2132663,1
0,244.00014,39.000164,1.7155991,1.1516579,1.1516579,0.01,1.1484536,1.1484532,2.2732024,-1.8643817,1
0,246.99968,327.99985,1.3056412,1.1617372,1.1617372,0.01,1.3699945,1.3699939,2.6996837,-1.4749309,1
0,247.99965,139.99986,1.2055359,1.1853255,1.1853255,0.01,1.4835966,1.4835966,2.7311485,-1.3727793,1
0,247.99968,250.00035,1.6761246,1.2270701,1.2270701,0.01,1.2854286,1.2854285,2.8027582,-1.789531,1
0,247.99974,211.99997,1.0,1.12142,1.12142,0.01,1.5319043,1.5319043,2.1227865,-1.1990795,1
0,248.9996,160.99982,1.4960861,1.1367091,1.1367091,0.01,1.221551,1.2215508,3.2466643,-1.6639018,1
0,248.99971,274.00015,1.2881699,1.1709294,1.1709294,0.01,1.3980047,1.3980043,2.6558642,-1.4551604,1
0,249.00015,260.0002,1.0,1.0820351,1.0820351,0.01,1.4552717,1.4552715,3.077825,-1.20871,1
0,249.0002,302.99997,1.0,1.0576501,1.0576501,0.01,1.4100062,1.4100066,2.9722748,-1.2141434,1
0,249.00026,105.999985,1.0629654,1.1573603,1.1573603,0.01,1.5457089,1.5457082,2.8798587,-1.2485654,1
0,249.99974,74.000084,1.012291,1.1560054,1.1560054,0.01,1.5907471,1.5907476,2.3862522,-1.2013446,1
0,249.9998,319.00012,1.0,1.1320087,1.1320087,0.01,1.5532789,1.5532789,2.3737307,-1.1963165,1
0,249.99994,84.00032,1.061882,1.1261213,1.1261213,0.01,1.484664,1.484664,3.0451005,-1.2565173,1
0,250.00005,117.00009,1.0,1.0896914,1.0896914,0.01,1.469822,1.4698223,3.0716548,-1.2069194,1
0,250.00005,152.00021,1.0,1.1931899,1.1931899,0.01,1.6835384,1.6835388,2.3376842,-1.1790047,1
0,250.00018,284.00018,1.0,1.1582836,1.1582836,0.01,1.6077855,1.6077857,2.3249173,-1.1891559,1
0,250.0002,228.00008,1.0,1.0467716,1.0467716,0.01,1.3903284,1.3903285,2.214292,-1.216433,1
0,250.00023,60.999905,1.1333771,1.1510948,1.1510948,0.01,1.4732879,1.4732877,2.9147253,-1.3166862,1
0,250.99976,51.999947,1.0,1.1137968,1.1137968,0.01,1.5167217,1.5167218,2.669777,-1.2010238,1
0,250.99988,204.99991,1.0,1.1189444,1.1189444,0.01,1.5269549,1.526955,2.223568,-1.1997151,1
0,250.9999,127.000435,1.4088745,1.1704379,1.1704379,0.01,1.3233956,1.3233954,2.9394448,-1.5682862,1
0,250.9999,195.00017,1.0300293,1.1822847,1.1822847,0.01,1.6289581,1.6289583,2.7591474,-1.2102462,1
0,251.00006,239.00012,1.0,0.9083721,0.9083721,0.01,1.164596,1.1645962,2.1888797,-1.238195,1
0,251.0001,172.99991,1.0,1.0690539,1.0690539,0.01,1.4309734,1.4309735,2.589415,-1.2116538,1
0,251.00014,17.999794,1.0770111,1.1984935,1.1984935,0.01,1.6185095,1.6185102,2.4543514,-1.2488221,1
0,251.00018,93.999916,1.0,1.1578469,1.1578469,0.01,1.6068628,1.6068624,2.9661713,-1.1892785,1
0,251.0003,336.99997,1.0679703,1.1571907,1.1571907,0.01,1.5408529,1.5408531,2.80276,-1.2533178,1
0,252.00012,27.9998,1.0455704,1.1660035,1.1660035,0.01,1.5795342,1.5795344,2.1671188,-1.2296703,1
0,252.00014,295.00018,1.0,1.1386178,1.1386178,0.01,1.5667913,1.5667909,2.2914553,-1.1945558,1
0,252.00029,181.99971,1.5581207,1.227032,1.227032,0.01,1.3422567,1.3422568,2.587196,-1.6811627,1
0,258.99982,273.99982,1.0445633,1.104732,1.104732,0.01,1.458656,1.458656,2.6987174,-1.245768,1
0,258.99985,260.00006,1.0,1.0932125,1.0932125,0.01,1.4765692,1.4765689,2.59266,-1.2060825,1
0,258.99985,294.00006,1.0,1.1072047,1.1072047,0.01,1.5037296,1.5037293,2.500651,-1.2026746,1
0,259.0,162.00014,1.0,1.1344599,1.1344599,0.01,1.558275,1.5582751,2.4022596,-1.1956668,1
0,259.0001,31.000101,1.0,1.1176977,1.1176977,0.01,1.5244693,1.5244694,2.1447248,-1.2000337,1
0,259.99963,239.00024,1.36969,1.1784704,1.1784704,0.01,1.3603545,1.3603544,2.609523,-1.528429,1
0,259.99966,337.00055,2.1471024,1.1334536,1.1334536,0.01,0.9843186,0.9843186,4.841495,-2.281017,1
0,259.99976,82.99991,1.0673904,1.172945,1.172945,0.01,1.5736411,1.5736405,2.7611334,-1.2479868,1
0,259.9998,138.99976,1.0,1.203919,1.203919,0.01,1.7076128,1.7076128,2.1120565,-1.1757461,1
0,260.0,151.99963,1.7227478,1.1725451,1.1725451,0.01,1.1773384,1.1773385,3.9579613,-1.8609309,1
0,260.0,183.0003,1.1062241,1.1804513,1.1804513,0.01,1.5543764,1.5543764,2.7194002,-1.2818755,1
0,260.00006,128.99998,1.0,1.1039807,1.1039807,0.01,1.4974214,1.4974214,2.890549,-1.2034714,1
0,260.00006,217.00003,1.0,1.0906634,1.0906634,0.01,1.4716814,1.4716809,2.5153,-1.2066892,1
0,260.00006,227.00021,1.0,1.1384314,1.1384314,0.01,1.5664083,1.566408,2.9370408,-1.1946058,1
0,260.00015,194.00034,1.5765762,1.220214,1.220214,0.01,1.3209451,1.3209451,2.9713607,-1.7015212,1
0,260.00018,62.99989,1.0,1.0683264,1.0683264,0.01,1.4296252,1.4296252,2.7812943,-1.2118154,1
0,260.99976,72.99973,1.3034286,1.2000964,1.2000964,0.01,1.4423002,1.4423002,2.540062,-1.4581667,1
0,260.99976,317.99988,1.2049942,1.2216418,1.2216418,0.01,1.5568662,1.5568664,2.5371122,-1.3588703,1
0,260.99997,52.000217,1.0,1.121736,1.121736,0.01,1.5325375,1.5325375,2.9625607,-1.1989981,1
0,261.0003,42.99998,1.0,1.2043992,1.2043992,0.01,1.7086992,1.7086991,2.2156363,-1.1755989,1
0,261.0004,105.99985,1.4496307,1.1982788,1.1982788,0.01,1.3493446,1.3493446,2.7354693,-1.5944847,1
0,261.9999,116.99969,1.1954803,1.1584327,1.1584327,0.01,1.4394758,1.4394763,2.8644338,-1.3726925,1
0,261.9999,304.00034,1.4202576,1.2056663,1.2056663,0.01,1.379403,1.3794032,2.6904142,-1.5640359,1
0,261.99994,205.00005,1.0,1.0749224,1.0749224,0.01,1.4419008,1.4419006,3.165888,-1.2103374,1
0,262.0,19.000092,1.0,1.1636381,1.1636381,0.01,1.6191552,1.619155,2.5118995,-1.1876451,1
0,262.00003,328.00006,1.0,1.1295583,1.1295583,0.01,1.5483028,1.5483029,2.963153,-1.1969624,1
0,262.00027,249.00017,1.0977325,1.0747936,1.0747936,0.01,1.3605211,1.3605212,3.0186539,-1.3042256,1
0,262.00043,95.00019,1.7215195,1.2334715,1.2334715,0.01,1.2760552,1.2760551,2.6192758,-1.8276969,1
0,267.99994,172.99953,2.145935,1.2299647,1.2299647,0.01,1.1172204,1.1172204,4.035791,-2.219071,1
0,269.99966,337.00006,1.0,1.0990306,1.0990306,0.01,1.4877945,1.4877945,2.3892107,-1.2046814,1
0,269.99985,84.00004,1.0,1.0905054,1.0905054,0.01,1.4713787,1.4713787,2.6380842,-1.2067267,1
0,270.0001,104.99999,1.0,1.2235686,1.2235686,0.01,1.7526901,1.7526903,0.61228913,-1.1696191,1
0,270.00027,30.000032,1.037056,1.1699733,1.1699733,0.01,1.5959377,1.5959375,2.3290613,-1.2205136,1
0,270.9998,215.0002,1.2490921,1.1200132,1.1200132,0.01,1.3327793,1.3327795,3.0060713,-1.4359394,1
0,270.99988,294.0,1.0,1.0608021,1.0608021,0.01,1.4157667,1.4157664,2.2769299,-1.2134644,1
0,270.99994,127.00002,1.0,1.109827,1.109827,0.01,1.5088825,1.5088826,2.921812,-1.2020214,1
0,271.0001,115.99978,1.0,1.0652405,1.0652405,0.01,1.4239229,1.4239227,3.1708388,-1.2124965,1
0,271.00018,97.00035,1.4521408,1.200899,1.200899,0.01,1.3525999,1.3525999,2.7703798,-1.595655,1
0,271.00027,20.00004,1.2119141,1.1842258,1.1842258,0.01,1.4766643,1.476664,3.0820093,-1.3791142,1
0,271.99957,151.00018,1.6103439,1.1861775,1.1861775,0.01,1.247304,1.2473037,2.9600792,-1.7493914,1
0,271.99966,303.0,1.0290298,1.1722324,1.1722324,0.01,1.6084875,1.6084874,2.7047982,-1.2123325,1
0,271.99985,62.99986,1.0,1.1336664,1.1336664,0.01,1.5566558,1.5566559,2.652472,-1.1958776,1
0,271.99985,270.0002,1.1556549,1.1304818,1.1304818,0.01,1.4169884,1.4169886,2.6687293,-1.3440809,1
0,271.9999,196.99983,1.0,1.2094636,1.2094636,0.01,1.7202018,1.7202015,1.2097468,-1.1740378,1
0,271.99994,51.99997,1.0,1.0607255,1.0607255,0.01,1.4156262,1.415626,2.6973722,-1.213481,1
0,271.99997,260.0002,1.0,1.1353734,1.1353734,0.01,1.5601413,1.5601411,2.4991643,-1.1954236,1
0,272.00003,74.00005,1.0,1.0742743,1.0742743,0.01,1.4406893,1.4406894,2.3192391,-1.210484,1
0,272.0001,159.99971,1.0472107,1.031004,1.031004,0.01,1.3238591,1.3238592,3.2189426,-1.2653784,1
0,272.00015,140.99982,1.1098633,1.1126986,1.1126986,0.01,1.4194671,1.4194673,2.4971676,-1.3058139,1
0,272.00015,239.00037,1.2253265,1.1195861,1.1195861,0.01,1.3477458,1.3477458,3.2188191,-1.4135097,1
0,272.0003,205.00021,1.157814,1.1806912,1.1806912,0.01,1.5116616,1.5116619,2.2554016,-1.3299165,1
0,272.99997,282.00024,1.0,1.1685002,1.1685002,0.01,1.6295563,1.6295565,2.7498534,-1.1862582,1
0,273.00006,40.000134,1.0,1.1590626,1.1590626,0.01,1.6094344,1.6094342,1.4868985,-1.1889372,1
0,273.00027,248.0,1.0221863,1.1489614,1.1489614,0.01,1.5665287,1.5665284,2.5758572,-1.2126391,1
0,274.00037,228.00026,1.5709534,1.2133483,1.2133483,0.01,1.3118299,1.3118299,2.4916177,-1.6997248,1
0,275.0002,315.00003,1.0,1.1443306,1.1443306,0.01,1.5785774,1.5785775,2.333695,-1.1930118,1
0,275.00027,182.99977,1.3343124,1.2013116,1.2013116,0.01,1.424217,1.4242171,2.5092132,-1.4862989,1
